Date,Number_of_Mandates_On,State_Name
6/17/2020,2,TX
6/18/2020,2,TX
6/19/2020,2,TX
6/20/2020,2,TX
6/21/2020,2,TX
6/22/2020,2,TX
6/23/2020,2,TX
6/24/2020,2,TX
6/25/2020,2,TX
6/27/2020,3,TX
6/28/2020,3,TX
6/29/2020,3,TX
6/30/2020,3,TX
7/1/2020,3,TX
7/2/2020,3,TX
7/3/2020,3,TX
7/4/2020,3,TX
7/5/2020,3,TX
7/6/2020,3,TX
7/7/2020,3,TX
7/8/2020,3,TX
7/9/2020,3,TX
7/10/2020,3,TX
7/11/2020,3,TX
7/12/2020,3,TX
7/13/2020,3,TX
7/14/2020,3,TX
7/15/2020,3,TX
7/16/2020,3,TX
7/17/2020,3,TX
7/18/2020,3,TX
7/19/2020,3,TX
7/20/2020,3,TX
7/21/2020,3,TX
7/22/2020,3,TX
7/23/2020,3,TX
7/24/2020,3,TX
7/25/2020,3,TX
7/26/2020,3,TX
7/27/2020,3,TX
7/28/2020,3,TX
7/29/2020,3,TX
7/30/2020,3,TX
7/31/2020,3,TX
8/1/2020,3,TX
8/2/2020,3,TX
8/3/2020,3,TX
8/4/2020,3,TX
8/5/2020,3,TX
8/6/2020,3,TX
8/7/2020,3,TX
8/8/2020,3,TX
8/9/2020,3,TX
8/10/2020,3,TX
8/11/2020,3,TX
8/12/2020,3,TX
8/13/2020,3,TX
8/14/2020,3,TX
8/15/2020,3,TX
8/16/2020,3,TX
8/17/2020,3,TX
8/18/2020,3,TX
8/19/2020,3,TX
8/20/2020,3,TX
8/21/2020,3,TX
8/22/2020,3,TX
8/23/2020,3,TX
8/24/2020,3,TX
8/25/2020,3,TX
8/26/2020,3,TX
8/27/2020,3,TX
8/28/2020,3,TX
8/29/2020,3,TX
8/30/2020,3,TX
8/31/2020,3,TX
9/1/2020,3,TX
9/2/2020,3,TX
9/3/2020,3,TX
9/4/2020,3,TX
9/5/2020,3,TX
9/6/2020,3,TX
9/7/2020,3,TX
9/8/2020,3,TX
9/9/2020,3,TX
9/10/2020,3,TX
9/11/2020,3,TX
9/12/2020,3,TX
9/13/2020,3,TX
9/14/2020,3,TX
9/15/2020,3,TX
9/16/2020,3,TX
9/17/2020,3,TX
9/18/2020,3,TX
9/19/2020,3,TX
9/20/2020,3,TX
9/21/2020,3,TX
9/22/2020,3,TX
9/23/2020,3,TX
9/24/2020,3,TX
9/25/2020,3,TX
9/26/2020,3,TX
9/27/2020,3,TX
9/28/2020,3,TX
9/29/2020,3,TX
9/30/2020,3,TX
10/1/2020,3,TX
10/2/2020,3,TX
10/3/2020,3,TX
10/4/2020,3,TX
10/5/2020,3,TX
10/6/2020,3,TX
10/7/2020,3,TX
10/8/2020,3,TX
10/9/2020,3,TX
10/10/2020,3,TX
10/11/2020,3,TX
2/1/2020,0,UT
3/16/2020,1,UT
3/19/2020,3,UT
5/1/2020,2,UT
2/2/2020,0,UT
2/3/2020,0,UT
2/4/2020,0,UT
2/5/2020,0,UT
2/6/2020,0,UT
2/7/2020,0,UT
2/8/2020,0,UT
2/9/2020,0,UT
2/10/2020,0,UT
2/11/2020,0,UT
2/12/2020,0,UT
2/13/2020,0,UT
2/14/2020,0,UT
2/15/2020,0,UT
2/16/2020,0,UT
2/17/2020,0,UT
2/18/2020,0,UT
2/19/2020,0,UT
2/20/2020,0,UT
2/21/2020,0,UT
2/22/2020,0,UT
2/23/2020,0,UT
2/24/2020,0,UT
2/25/2020,0,UT
2/26/2020,0,UT
2/27/2020,0,UT
2/28/2020,0,UT
2/29/2020,0,UT
3/1/2020,0,UT
3/2/2020,0,UT
3/3/2020,0,UT
3/4/2020,0,UT
3/5/2020,0,UT
3/6/2020,0,UT
3/7/2020,0,UT
3/8/2020,0,UT
3/9/2020,0,UT
3/10/2020,0,UT
3/11/2020,0,UT
3/12/2020,0,UT
3/13/2020,0,UT
3/14/2020,0,UT
3/15/2020,0,UT
3/17/2020,1,UT
3/18/2020,1,UT
3/20/2020,3,UT
3/21/2020,3,UT
3/22/2020,3,UT
3/23/2020,3,UT
3/24/2020,3,UT
3/25/2020,3,UT
3/26/2020,3,UT
3/27/2020,3,UT
3/28/2020,3,UT
3/29/2020,3,UT
3/30/2020,3,UT
3/31/2020,3,UT
4/1/2020,3,UT
4/2/2020,3,UT
4/3/2020,3,UT
4/4/2020,3,UT
4/5/2020,3,UT
4/6/2020,3,UT
4/7/2020,3,UT
4/8/2020,3,UT
4/9/2020,3,UT
4/10/2020,3,UT
4/11/2020,3,UT
4/12/2020,3,UT
4/13/2020,3,UT
4/14/2020,3,UT
4/15/2020,3,UT
4/16/2020,3,UT
4/17/2020,3,UT
4/18/2020,3,UT
4/19/2020,3,UT
4/20/2020,3,UT
4/21/2020,3,UT
4/22/2020,3,UT
4/23/2020,3,UT
4/24/2020,3,UT
4/25/2020,3,UT
4/26/2020,3,UT
4/27/2020,3,UT
4/28/2020,3,UT
4/29/2020,3,UT
4/30/2020,3,UT
5/2/2020,2,UT
5/3/2020,2,UT
5/4/2020,2,UT
5/5/2020,2,UT
5/6/2020,2,UT
5/7/2020,2,UT
5/8/2020,2,UT
5/9/2020,2,UT
5/10/2020,2,UT
5/11/2020,2,UT
5/12/2020,2,UT
5/13/2020,2,UT
5/14/2020,2,UT
5/15/2020,2,UT
5/16/2020,2,UT
5/17/2020,2,UT
5/18/2020,2,UT
5/19/2020,2,UT
5/20/2020,2,UT
5/21/2020,2,UT
5/22/2020,2,UT
5/23/2020,2,UT
5/24/2020,2,UT
5/25/2020,2,UT
5/26/2020,2,UT
5/27/2020,2,UT
5/28/2020,2,UT
5/29/2020,2,UT
5/30/2020,2,UT
5/31/2020,2,UT
6/1/2020,2,UT
6/2/2020,2,UT
6/3/2020,2,UT
6/4/2020,2,UT
6/5/2020,2,UT
6/6/2020,2,UT
6/7/2020,2,UT
6/8/2020,2,UT
6/9/2020,2,UT
6/10/2020,2,UT
6/11/2020,2,UT
6/12/2020,2,UT
6/13/2020,2,UT
6/14/2020,2,UT
6/15/2020,2,UT
6/16/2020,2,UT
6/17/2020,2,UT
6/18/2020,2,UT
6/19/2020,2,UT
6/20/2020,2,UT
6/21/2020,2,UT
6/22/2020,2,UT
6/23/2020,2,UT
6/24/2020,2,UT
6/25/2020,2,UT
6/26/2020,2,UT
6/27/2020,2,UT
6/28/2020,2,UT
6/29/2020,2,UT
6/30/2020,2,UT
7/1/2020,2,UT
7/2/2020,2,UT
7/3/2020,2,UT
7/4/2020,2,UT
7/5/2020,2,UT
7/6/2020,2,UT
7/7/2020,2,UT
7/8/2020,2,UT
7/9/2020,2,UT
7/10/2020,2,UT
7/11/2020,2,UT
7/12/2020,2,UT
7/13/2020,2,UT
7/14/2020,2,UT
7/15/2020,2,UT
7/16/2020,2,UT
7/17/2020,2,UT
7/18/2020,2,UT
7/19/2020,2,UT
7/20/2020,2,UT
7/21/2020,2,UT
7/22/2020,2,UT
7/23/2020,2,UT
7/24/2020,2,UT
7/25/2020,2,UT
7/26/2020,2,UT
7/27/2020,2,UT
7/28/2020,2,UT
7/29/2020,2,UT
7/30/2020,2,UT
7/31/2020,2,UT
8/1/2020,2,UT
8/2/2020,2,UT
8/3/2020,2,UT
8/4/2020,2,UT
8/5/2020,2,UT
8/6/2020,2,UT
8/7/2020,2,UT
8/8/2020,2,UT
8/9/2020,2,UT
8/10/2020,2,UT
8/11/2020,2,UT
8/12/2020,2,UT
8/13/2020,2,UT
8/14/2020,2,UT
8/15/2020,2,UT
8/16/2020,2,UT
8/17/2020,2,UT
8/18/2020,2,UT
8/19/2020,2,UT
8/20/2020,2,UT
8/21/2020,2,UT
8/22/2020,2,UT
8/23/2020,2,UT
8/24/2020,2,UT
8/25/2020,2,UT
8/26/2020,2,UT
8/27/2020,2,UT
8/28/2020,2,UT
8/29/2020,2,UT
8/30/2020,2,UT
8/31/2020,2,UT
9/1/2020,2,UT
9/2/2020,2,UT
9/3/2020,2,UT
9/4/2020,2,UT
9/5/2020,2,UT
9/6/2020,2,UT
9/7/2020,2,UT
9/8/2020,2,UT
9/9/2020,2,UT
9/10/2020,2,UT
9/11/2020,2,UT
9/12/2020,2,UT
9/13/2020,2,UT
9/14/2020,2,UT
9/15/2020,2,UT
9/16/2020,2,UT
9/17/2020,2,UT
9/18/2020,2,UT
9/19/2020,2,UT
9/20/2020,2,UT
9/21/2020,2,UT
9/22/2020,2,UT
9/23/2020,2,UT
9/24/2020,2,UT
9/25/2020,2,UT
9/26/2020,2,UT
9/27/2020,2,UT
9/28/2020,2,UT
9/29/2020,2,UT
9/30/2020,2,UT
10/1/2020,2,UT
10/2/2020,2,UT
10/3/2020,2,UT
10/4/2020,2,UT
10/5/2020,2,UT
10/6/2020,2,UT
10/7/2020,2,UT
10/8/2020,2,UT
10/9/2020,2,UT
10/10/2020,2,UT
10/11/2020,2,UT
2/1/2020,0,VA
3/15/2020,1,VA
3/16/2020,2,VA
3/17/2020,3,VA
3/24/2020,4,VA
3/30/2020,5,VA
5/15/2020,4,VA
6/5/2020,3,VA
2/2/2020,0,VA
2/3/2020,0,VA
2/4/2020,0,VA
2/5/2020,0,VA
2/6/2020,0,VA
2/7/2020,0,VA
2/8/2020,0,VA
2/9/2020,0,VA
2/10/2020,0,VA
2/11/2020,0,VA
2/12/2020,0,VA
2/13/2020,0,VA
2/14/2020,0,VA
2/15/2020,0,VA
2/16/2020,0,VA
2/17/2020,0,VA
2/18/2020,0,VA
2/19/2020,0,VA
2/20/2020,0,VA
2/21/2020,0,VA
2/22/2020,0,VA
2/23/2020,0,VA
2/24/2020,0,VA
2/25/2020,0,VA
2/26/2020,0,VA
2/27/2020,0,VA
2/28/2020,0,VA
2/29/2020,0,VA
3/1/2020,0,VA
3/2/2020,0,VA
3/3/2020,0,VA
3/4/2020,0,VA
3/5/2020,0,VA
3/6/2020,0,VA
3/7/2020,0,VA
3/8/2020,0,VA
3/9/2020,0,VA
3/10/2020,0,VA
3/11/2020,0,VA
3/12/2020,0,VA
3/13/2020,0,VA
3/14/2020,0,VA
3/18/2020,3,VA
3/19/2020,3,VA
3/20/2020,3,VA
3/21/2020,3,VA
3/22/2020,3,VA
3/23/2020,3,VA
3/25/2020,4,VA
3/26/2020,4,VA
3/27/2020,4,VA
3/28/2020,4,VA
3/29/2020,4,VA
3/31/2020,5,VA
4/1/2020,5,VA
4/2/2020,5,VA
4/3/2020,5,VA
4/4/2020,5,VA
4/5/2020,5,VA
4/6/2020,5,VA
4/7/2020,5,VA
4/8/2020,5,VA
4/9/2020,5,VA
4/10/2020,5,VA
4/11/2020,5,VA
4/12/2020,5,VA
4/13/2020,5,VA
4/14/2020,5,VA
4/15/2020,5,VA
4/16/2020,5,VA
4/17/2020,5,VA
4/18/2020,5,VA
4/19/2020,5,VA
4/20/2020,5,VA
4/21/2020,5,VA
4/22/2020,5,VA
4/23/2020,5,VA
4/24/2020,5,VA
4/25/2020,5,VA
4/26/2020,5,VA
4/27/2020,5,VA
4/28/2020,5,VA
4/29/2020,5,VA
4/30/2020,5,VA
5/1/2020,5,VA
5/2/2020,5,VA
5/3/2020,5,VA
5/4/2020,5,VA
5/5/2020,5,VA
5/6/2020,5,VA
5/7/2020,5,VA
5/8/2020,5,VA
5/9/2020,5,VA
5/10/2020,5,VA
5/11/2020,5,VA
5/12/2020,5,VA
5/13/2020,5,VA
5/14/2020,5,VA
5/16/2020,4,VA
5/17/2020,4,VA
5/18/2020,4,VA
5/19/2020,4,VA
5/20/2020,4,VA
5/21/2020,4,VA
5/22/2020,4,VA
5/23/2020,4,VA
5/24/2020,4,VA
5/25/2020,4,VA
5/26/2020,4,VA
5/27/2020,4,VA
5/28/2020,4,VA
5/29/2020,4,VA
5/30/2020,4,VA
5/31/2020,4,VA
6/1/2020,4,VA
6/2/2020,4,VA
6/3/2020,4,VA
6/4/2020,4,VA
6/6/2020,3,VA
6/7/2020,3,VA
6/8/2020,3,VA
6/9/2020,3,VA
6/10/2020,3,VA
6/11/2020,3,VA
6/12/2020,3,VA
6/13/2020,3,VA
6/14/2020,3,VA
6/15/2020,3,VA
6/16/2020,3,VA
6/17/2020,3,VA
6/18/2020,3,VA
6/19/2020,3,VA
6/20/2020,3,VA
6/21/2020,3,VA
6/22/2020,3,VA
6/23/2020,3,VA
6/24/2020,3,VA
6/25/2020,3,VA
6/26/2020,3,VA
6/27/2020,3,VA
6/28/2020,3,VA
6/29/2020,3,VA
6/30/2020,3,VA
7/1/2020,3,VA
7/2/2020,3,VA
7/3/2020,3,VA
7/4/2020,3,VA
7/5/2020,3,VA
7/6/2020,3,VA
7/7/2020,3,VA
7/8/2020,3,VA
7/9/2020,3,VA
7/10/2020,3,VA
7/11/2020,3,VA
7/12/2020,3,VA
7/13/2020,3,VA
7/14/2020,3,VA
7/15/2020,3,VA
7/16/2020,3,VA
7/17/2020,3,VA
7/18/2020,3,VA
7/19/2020,3,VA
7/20/2020,3,VA
7/21/2020,3,VA
7/22/2020,3,VA
7/23/2020,3,VA
7/24/2020,3,VA
7/25/2020,3,VA
7/26/2020,3,VA
7/27/2020,3,VA
7/28/2020,3,VA
7/29/2020,3,VA
7/30/2020,3,VA
7/31/2020,3,VA
8/1/2020,3,VA
8/2/2020,3,VA
8/3/2020,3,VA
8/4/2020,3,VA
8/5/2020,3,VA
8/6/2020,3,VA
8/7/2020,3,VA
8/8/2020,3,VA
8/9/2020,3,VA
8/10/2020,3,VA
8/11/2020,3,VA
8/12/2020,3,VA
8/13/2020,3,VA
8/14/2020,3,VA
8/15/2020,3,VA
8/16/2020,3,VA
8/17/2020,3,VA
8/18/2020,3,VA
8/19/2020,3,VA
8/20/2020,3,VA
8/21/2020,3,VA
8/22/2020,3,VA
8/23/2020,3,VA
8/24/2020,3,VA
8/25/2020,3,VA
8/26/2020,3,VA
8/27/2020,3,VA
8/28/2020,3,VA
8/29/2020,3,VA
8/30/2020,3,VA
8/31/2020,3,VA
9/1/2020,3,VA
9/2/2020,3,VA
9/3/2020,3,VA
9/4/2020,3,VA
9/5/2020,3,VA
9/6/2020,3,VA
9/7/2020,3,VA
9/8/2020,3,VA
9/9/2020,3,VA
9/10/2020,3,VA
9/11/2020,3,VA
9/12/2020,3,VA
9/13/2020,3,VA
9/14/2020,3,VA
9/15/2020,3,VA
9/16/2020,3,VA
9/17/2020,3,VA
9/18/2020,3,VA
9/19/2020,3,VA
9/20/2020,3,VA
9/21/2020,3,VA
9/22/2020,3,VA
9/23/2020,3,VA
9/24/2020,3,VA
9/25/2020,3,VA
9/26/2020,3,VA
9/27/2020,3,VA
9/28/2020,3,VA
9/29/2020,3,VA
9/30/2020,3,VA
10/1/2020,3,VA
10/2/2020,3,VA
10/3/2020,3,VA
10/4/2020,3,VA
10/5/2020,3,VA
10/6/2020,3,VA
10/7/2020,3,VA
10/8/2020,3,VA
10/9/2020,3,VA
10/10/2020,3,VA
10/11/2020,3,VA
2/1/2020,0,VT
3/13/2020,1,VT
3/17/2020,2,VT
3/18/2020,3,VT
3/24/2020,4,VT
3/25/2020,5,VT
5/4/2020,4,VT
5/15/2020,3,VT
2/2/2020,0,VT
2/3/2020,0,VT
2/4/2020,0,VT
2/5/2020,0,VT
2/6/2020,0,VT
2/7/2020,0,VT
2/8/2020,0,VT
2/9/2020,0,VT
2/10/2020,0,VT
2/11/2020,0,VT
2/12/2020,0,VT
2/13/2020,0,VT
2/14/2020,0,VT
2/15/2020,0,VT
2/16/2020,0,VT
2/17/2020,0,VT
2/18/2020,0,VT
2/19/2020,0,VT
2/20/2020,0,VT
2/21/2020,0,VT
2/22/2020,0,VT
2/23/2020,0,VT
2/24/2020,0,VT
2/25/2020,0,VT
2/26/2020,0,VT
2/27/2020,0,VT
2/28/2020,0,VT
2/29/2020,0,VT
3/1/2020,0,VT
3/2/2020,0,VT
3/3/2020,0,VT
3/4/2020,0,VT
3/5/2020,0,VT
3/6/2020,0,VT
3/7/2020,0,VT
3/8/2020,0,VT
3/9/2020,0,VT
3/10/2020,0,VT
3/11/2020,0,VT
3/12/2020,0,VT
3/14/2020,1,VT
3/15/2020,1,VT
3/16/2020,1,VT
3/19/2020,3,VT
3/20/2020,3,VT
3/21/2020,3,VT
3/22/2020,3,VT
3/23/2020,3,VT
3/26/2020,5,VT
3/27/2020,5,VT
3/28/2020,5,VT
3/29/2020,5,VT
3/30/2020,5,VT
3/31/2020,5,VT
4/1/2020,5,VT
4/2/2020,5,VT
4/3/2020,5,VT
4/4/2020,5,VT
4/5/2020,5,VT
4/6/2020,5,VT
4/7/2020,5,VT
4/8/2020,5,VT
4/9/2020,5,VT
4/10/2020,5,VT
4/11/2020,5,VT
4/12/2020,5,VT
4/13/2020,5,VT
4/14/2020,5,VT
4/15/2020,5,VT
4/16/2020,5,VT
4/17/2020,5,VT
4/18/2020,5,VT
4/19/2020,5,VT
4/20/2020,5,VT
4/21/2020,5,VT
4/22/2020,5,VT
4/23/2020,5,VT
4/24/2020,5,VT
4/25/2020,5,VT
4/26/2020,5,VT
4/27/2020,5,VT
4/28/2020,5,VT
4/29/2020,5,VT
4/30/2020,5,VT
5/1/2020,5,VT
5/2/2020,5,VT
5/3/2020,5,VT
5/5/2020,4,VT
5/6/2020,4,VT
5/7/2020,4,VT
5/8/2020,4,VT
5/9/2020,4,VT
5/10/2020,4,VT
5/11/2020,4,VT
5/12/2020,4,VT
5/13/2020,4,VT
5/14/2020,4,VT
5/16/2020,3,VT
5/17/2020,3,VT
5/18/2020,3,VT
5/19/2020,3,VT
5/20/2020,3,VT
5/21/2020,3,VT
5/22/2020,3,VT
5/23/2020,3,VT
5/24/2020,3,VT
5/25/2020,3,VT
5/26/2020,3,VT
5/27/2020,3,VT
5/28/2020,3,VT
5/29/2020,3,VT
5/30/2020,3,VT
5/31/2020,3,VT
6/1/2020,3,VT
6/2/2020,3,VT
6/3/2020,3,VT
6/4/2020,3,VT
6/5/2020,3,VT
6/6/2020,3,VT
6/7/2020,3,VT
6/8/2020,3,VT
6/9/2020,3,VT
6/10/2020,3,VT
6/11/2020,3,VT
6/12/2020,3,VT
6/13/2020,3,VT
6/14/2020,3,VT
6/15/2020,3,VT
6/16/2020,3,VT
6/17/2020,3,VT
6/18/2020,3,VT
6/19/2020,3,VT
6/20/2020,3,VT
6/21/2020,3,VT
6/22/2020,3,VT
6/23/2020,3,VT
6/24/2020,3,VT
6/25/2020,3,VT
6/26/2020,3,VT
6/27/2020,3,VT
6/28/2020,3,VT
6/29/2020,3,VT
6/30/2020,3,VT
7/1/2020,3,VT
7/2/2020,3,VT
7/3/2020,3,VT
7/4/2020,3,VT
7/5/2020,3,VT
7/6/2020,3,VT
7/7/2020,3,VT
7/8/2020,3,VT
7/9/2020,3,VT
7/10/2020,3,VT
7/11/2020,3,VT
7/12/2020,3,VT
7/13/2020,3,VT
7/14/2020,3,VT
7/15/2020,3,VT
7/16/2020,3,VT
7/17/2020,3,VT
7/18/2020,3,VT
7/19/2020,3,VT
7/20/2020,3,VT
7/21/2020,3,VT
7/22/2020,3,VT
7/23/2020,3,VT
7/24/2020,3,VT
7/25/2020,3,VT
7/26/2020,3,VT
7/27/2020,3,VT
7/28/2020,3,VT
7/29/2020,3,VT
7/30/2020,3,VT
7/31/2020,3,VT
8/1/2020,3,VT
8/2/2020,3,VT
8/3/2020,3,VT
8/4/2020,3,VT
8/5/2020,3,VT
8/6/2020,3,VT
8/7/2020,3,VT
8/8/2020,3,VT
8/9/2020,3,VT
8/10/2020,3,VT
8/11/2020,3,VT
8/12/2020,3,VT
8/13/2020,3,VT
8/14/2020,3,VT
8/15/2020,3,VT
8/16/2020,3,VT
8/17/2020,3,VT
8/18/2020,3,VT
8/19/2020,3,VT
8/20/2020,3,VT
8/21/2020,3,VT
8/22/2020,3,VT
8/23/2020,3,VT
8/24/2020,3,VT
8/25/2020,3,VT
8/26/2020,3,VT
8/27/2020,3,VT
8/28/2020,3,VT
8/29/2020,3,VT
8/30/2020,3,VT
8/31/2020,3,VT
9/1/2020,3,VT
9/2/2020,3,VT
9/3/2020,3,VT
9/4/2020,3,VT
9/5/2020,3,VT
9/6/2020,3,VT
9/7/2020,3,VT
9/8/2020,3,VT
9/9/2020,3,VT
9/10/2020,3,VT
9/11/2020,3,VT
9/12/2020,3,VT
9/13/2020,3,VT
9/14/2020,3,VT
9/15/2020,3,VT
9/16/2020,3,VT
9/17/2020,3,VT
9/18/2020,3,VT
9/19/2020,3,VT
9/20/2020,3,VT
9/21/2020,3,VT
9/22/2020,3,VT
9/23/2020,3,VT
9/24/2020,3,VT
9/25/2020,3,VT
9/26/2020,3,VT
9/27/2020,3,VT
9/28/2020,3,VT
9/29/2020,3,VT
9/30/2020,3,VT
10/1/2020,3,VT
10/2/2020,3,VT
10/3/2020,3,VT
10/4/2020,3,VT
10/5/2020,3,VT
10/6/2020,3,VT
10/7/2020,3,VT
10/8/2020,3,VT
10/9/2020,3,VT
10/10/2020,3,VT
10/11/2020,3,VT
2/1/2020,0,WA
3/11/2020,1,WA
3/13/2020,2,WA
3/16/2020,3,WA
3/23/2020,4,WA
3/25/2020,5,WA
7/3/2020,3,WA
2/2/2020,0,WA
2/3/2020,0,WA
2/4/2020,0,WA
2/5/2020,0,WA
2/6/2020,0,WA
2/7/2020,0,WA
2/8/2020,0,WA
2/9/2020,0,WA
2/10/2020,0,WA
2/11/2020,0,WA
2/12/2020,0,WA
2/13/2020,0,WA
2/14/2020,0,WA
2/15/2020,0,WA
2/16/2020,0,WA
2/17/2020,0,WA
2/18/2020,0,WA
2/19/2020,0,WA
2/20/2020,0,WA
2/21/2020,0,WA
2/22/2020,0,WA
2/23/2020,0,WA
2/24/2020,0,WA
2/25/2020,0,WA
2/26/2020,0,WA
2/27/2020,0,WA
2/28/2020,0,WA
2/29/2020,0,WA
3/1/2020,0,WA
3/2/2020,0,WA
3/3/2020,0,WA
3/4/2020,0,WA
3/5/2020,0,WA
3/6/2020,0,WA
3/7/2020,0,WA
3/8/2020,0,WA
3/9/2020,0,WA
3/10/2020,0,WA
3/12/2020,1,WA
3/14/2020,2,WA
3/15/2020,2,WA
3/17/2020,3,WA
3/18/2020,3,WA
3/19/2020,3,WA
3/20/2020,3,WA
3/21/2020,3,WA
3/22/2020,3,WA
3/24/2020,4,WA
3/26/2020,5,WA
3/27/2020,5,WA
3/28/2020,5,WA
3/29/2020,5,WA
3/30/2020,5,WA
3/31/2020,5,WA
4/1/2020,5,WA
4/2/2020,5,WA
4/3/2020,5,WA
4/4/2020,5,WA
4/5/2020,5,WA
4/6/2020,5,WA
4/7/2020,5,WA
4/8/2020,5,WA
4/9/2020,5,WA
4/10/2020,5,WA
4/11/2020,5,WA
4/12/2020,5,WA
4/13/2020,5,WA
4/14/2020,5,WA
4/15/2020,5,WA
4/16/2020,5,WA
4/17/2020,5,WA
4/18/2020,5,WA
4/19/2020,5,WA
4/20/2020,5,WA
4/21/2020,5,WA
4/22/2020,5,WA
4/23/2020,5,WA
4/24/2020,5,WA
4/25/2020,5,WA
4/26/2020,5,WA
4/27/2020,5,WA
4/28/2020,5,WA
4/29/2020,5,WA
4/30/2020,5,WA
5/1/2020,5,WA
5/2/2020,5,WA
5/3/2020,5,WA
5/4/2020,5,WA
5/5/2020,5,WA
5/6/2020,5,WA
5/7/2020,5,WA
5/8/2020,5,WA
5/9/2020,5,WA
5/10/2020,5,WA
5/11/2020,5,WA
5/12/2020,5,WA
5/13/2020,5,WA
5/14/2020,5,WA
5/15/2020,5,WA
5/16/2020,5,WA
5/17/2020,5,WA
5/18/2020,5,WA
5/19/2020,5,WA
5/20/2020,5,WA
5/21/2020,5,WA
5/22/2020,5,WA
5/23/2020,5,WA
5/24/2020,5,WA
5/25/2020,5,WA
5/26/2020,5,WA
5/27/2020,5,WA
5/28/2020,5,WA
5/29/2020,5,WA
5/30/2020,5,WA
5/31/2020,5,WA
6/1/2020,5,WA
6/2/2020,5,WA
6/3/2020,5,WA
6/4/2020,5,WA
6/5/2020,5,WA
6/6/2020,5,WA
6/7/2020,5,WA
6/8/2020,5,WA
6/9/2020,5,WA
6/10/2020,5,WA
6/11/2020,5,WA
6/12/2020,5,WA
6/13/2020,5,WA
6/14/2020,5,WA
6/15/2020,5,WA
6/16/2020,5,WA
6/17/2020,5,WA
6/18/2020,5,WA
6/19/2020,5,WA
6/20/2020,5,WA
6/21/2020,5,WA
6/22/2020,5,WA
6/23/2020,5,WA
6/24/2020,5,WA
6/25/2020,5,WA
6/26/2020,5,WA
6/27/2020,5,WA
6/28/2020,5,WA
6/29/2020,5,WA
6/30/2020,5,WA
7/1/2020,5,WA
7/2/2020,5,WA
7/4/2020,3,WA
7/5/2020,3,WA
7/6/2020,3,WA
7/7/2020,3,WA
7/8/2020,3,WA
7/9/2020,3,WA
7/10/2020,3,WA
7/11/2020,3,WA
7/12/2020,3,WA
7/13/2020,3,WA
7/14/2020,3,WA
7/15/2020,3,WA
7/16/2020,3,WA
7/17/2020,3,WA
7/18/2020,3,WA
7/19/2020,3,WA
7/20/2020,3,WA
7/21/2020,3,WA
7/22/2020,3,WA
7/23/2020,3,WA
7/24/2020,3,WA
7/25/2020,3,WA
7/26/2020,3,WA
7/27/2020,3,WA
7/28/2020,3,WA
7/29/2020,3,WA
7/30/2020,3,WA
7/31/2020,3,WA
8/1/2020,3,WA
8/2/2020,3,WA
8/3/2020,3,WA
8/4/2020,3,WA
8/5/2020,3,WA
8/6/2020,3,WA
8/7/2020,3,WA
8/8/2020,3,WA
8/9/2020,3,WA
8/10/2020,3,WA
8/11/2020,3,WA
8/12/2020,3,WA
8/13/2020,3,WA
8/14/2020,3,WA
8/15/2020,3,WA
8/16/2020,3,WA
8/17/2020,3,WA
8/18/2020,3,WA
8/19/2020,3,WA
8/20/2020,3,WA
8/21/2020,3,WA
8/22/2020,3,WA
8/23/2020,3,WA
8/24/2020,3,WA
8/25/2020,3,WA
8/26/2020,3,WA
8/27/2020,3,WA
8/28/2020,3,WA
8/29/2020,3,WA
8/30/2020,3,WA
8/31/2020,3,WA
9/1/2020,3,WA
9/2/2020,3,WA
9/3/2020,3,WA
9/4/2020,3,WA
9/5/2020,3,WA
9/6/2020,3,WA
9/7/2020,3,WA
9/8/2020,3,WA
9/9/2020,3,WA
9/10/2020,3,WA
9/11/2020,3,WA
9/12/2020,3,WA
9/13/2020,3,WA
9/14/2020,3,WA
9/15/2020,3,WA
9/16/2020,3,WA
9/17/2020,3,WA
9/18/2020,3,WA
9/19/2020,3,WA
9/20/2020,3,WA
9/21/2020,3,WA
9/22/2020,3,WA
9/23/2020,3,WA
9/24/2020,3,WA
9/25/2020,3,WA
9/26/2020,3,WA
9/27/2020,3,WA
9/28/2020,3,WA
9/29/2020,3,WA
9/30/2020,3,WA
10/1/2020,3,WA
10/2/2020,3,WA
10/3/2020,3,WA
10/4/2020,3,WA
10/5/2020,3,WA
10/6/2020,3,WA
10/7/2020,3,WA
10/8/2020,3,WA
10/9/2020,3,WA
10/10/2020,3,WA
10/11/2020,3,WA
2/1/2020,0,WI
3/17/2020,2,WI
3/18/2020,3,WI
3/25/2020,5,WI
5/11/2020,4,WI
5/13/2020,3,WI
2/2/2020,0,WI
2/3/2020,0,WI
2/4/2020,0,WI
2/5/2020,0,WI
2/6/2020,0,WI
2/7/2020,0,WI
2/8/2020,0,WI
2/9/2020,0,WI
2/10/2020,0,WI
2/11/2020,0,WI
2/12/2020,0,WI
2/13/2020,0,WI
2/14/2020,0,WI
2/15/2020,0,WI
2/16/2020,0,WI
2/17/2020,0,WI
2/18/2020,0,WI
2/19/2020,0,WI
2/20/2020,0,WI
2/21/2020,0,WI
2/22/2020,0,WI
2/23/2020,0,WI
2/24/2020,0,WI
2/25/2020,0,WI
2/26/2020,0,WI
2/27/2020,0,WI
2/28/2020,0,WI
